target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2
scientists,"Also, people who are **scientists** try to find a new energy source without petrol or electricity.","['researchers', 'experts', 'specialists']","['investigators', 'scholars']","['researchers', 'experts', 'specialists']",[],0,"[1, 1, 3]",[],"Also, people who are scientists try to find a new energy source without petrol or electricity.",scientists,specialists,1368,prolex,scientists,specialists,21,31,"[{""target2"": ""Also"", ""target2_offset"": 0, ""target2_end"": 4, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Too"", ""Likewise"", ""Besides""]}, {""target2"": ""people"", ""target2_offset"": 6, ""target2_end"": 12, ""target2_pos"": ""NNS"", ""target2_rank"": 2, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""find"", ""target2_offset"": 39, ""target2_end"": 43, ""target2_pos"": ""VB"", ""target2_rank"": 8, ""candidates"": [""feel"", ""see"", ""determine"", ""get"", ""notice"", ""observe"", ""receive"", ""detect"", ""discover"", ""obtain"", ""retrieve"", ""recover"", ""encounter"", ""witness"", ""regain"", ""ascertain"", ""bump"", ""rule"", ""incur"", ""chance"", ""happen""]}, {""target2"": ""energy"", ""target2_offset"": 50, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""vitality"", ""zip"", ""push""]}, {""target2"": ""source"", ""target2_offset"": 57, ""target2_end"": 63, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""origin"", ""author"", ""root"", ""beginning"", ""germ"", ""informant"", ""seed"", ""generator"", ""reference"", ""reservoir""]}]",5,39
professional,"In other words, It is impossible to imagine a **professional** job without taking some specific courses at university.","['specialized', 'skilled']","['career-oriented', 'vocational', 'high-paying']","['specialized', 'skilled']",[],1,"[4, 3]",[],"In other words, It is impossible to imagine a professional job without taking some specific courses at university.",professional,specialized,1369,prolex,professional,specialized,46,58,"[{""target2"": ""other"", ""target2_offset"": 3, ""target2_end"": 8, ""target2_pos"": ""JJ"", ""target2_rank"": 1, ""candidates"": [""early"", ""former""]}, {""target2"": ""words"", ""target2_offset"": 9, ""target2_end"": 14, ""target2_pos"": ""NNS"", ""target2_rank"": 2, ""candidates"": [""discussions"", ""news"", ""lyrics"", ""rows"", ""sons"", ""languages"", ""books"", ""logos"", ""speeches"", ""passwords""]}, {""target2"": ""impossible"", ""target2_offset"": 22, ""target2_end"": 32, ""target2_pos"": ""JJ"", ""target2_rank"": 6, ""candidates"": [""unacceptable""]}, {""target2"": ""imagine"", ""target2_offset"": 36, ""target2_end"": 43, ""target2_pos"": ""VB"", ""target2_rank"": 8, ""candidates"": [""think"", ""guess"", ""suppose"", ""reckon""]}, {""target2"": ""taking"", ""target2_offset"": 71, ""target2_end"": 77, ""target2_pos"": ""VBG"", ""target2_rank"": 13, ""candidates"": [""requiring"", ""bring"", ""needing"", ""removing"", ""choosing"", ""selecting"", ""having"", ""leading"", ""considering"", ""carrying"", ""accepting"", ""demanding"", ""dealing"", ""assuming"", ""studying"", ""involving"", ""guiding"", ""aiming"", ""shooting"", ""filling"", ""reading"", ""acquiring"", ""directing"", ""claiming"", ""learning"", ""consuming"", ""filming"", ""adopting""]}]",5,45
professional,"In other words, It is impossible to imagine a **professional** job without taking some specific courses at university.","['specialized', 'skilled']","['career-oriented', 'vocational', 'high-paying']","['specialized', 'skilled']",[],1,"[4, 3]",[],"In other words, It is impossible to imagine a professional job without taking some specific courses at university.",professional,skilled,1370,prolex,professional,skilled,46,58,"[{""target2"": ""other"", ""target2_offset"": 3, ""target2_end"": 8, ""target2_pos"": ""JJ"", ""target2_rank"": 1, ""candidates"": [""early"", ""former""]}, {""target2"": ""words"", ""target2_offset"": 9, ""target2_end"": 14, ""target2_pos"": ""NNS"", ""target2_rank"": 2, ""candidates"": [""discussions"", ""news"", ""lyrics"", ""rows"", ""sons"", ""languages"", ""books"", ""logos"", ""speeches"", ""passwords""]}, {""target2"": ""impossible"", ""target2_offset"": 22, ""target2_end"": 32, ""target2_pos"": ""JJ"", ""target2_rank"": 6, ""candidates"": [""unacceptable""]}, {""target2"": ""imagine"", ""target2_offset"": 36, ""target2_end"": 43, ""target2_pos"": ""VB"", ""target2_rank"": 8, ""candidates"": [""think"", ""guess"", ""suppose"", ""reckon""]}, {""target2"": ""taking"", ""target2_offset"": 71, ""target2_end"": 77, ""target2_pos"": ""VBG"", ""target2_rank"": 13, ""candidates"": [""requiring"", ""bring"", ""needing"", ""removing"", ""choosing"", ""selecting"", ""having"", ""leading"", ""considering"", ""carrying"", ""accepting"", ""demanding"", ""dealing"", ""assuming"", ""studying"", ""involving"", ""guiding"", ""aiming"", ""shooting"", ""filling"", ""reading"", ""acquiring"", ""directing"", ""claiming"", ""learning"", ""consuming"", ""filming"", ""adopting""]}]",5,45
big,This is a **big** problem with apartments.,"['major', 'large', 'significant', 'substantial', 'serious']",[],"['major', 'large', 'significant', 'substantial', 'serious']",[],0,"[1, 0, 3, 3, 1]",[],This is a big problem with apartments.,big,major,1371,prolex,big,major,10,13,"[{""target2"": ""problem"", ""target2_offset"": 14, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""apartments"", ""target2_offset"": 27, ""target2_end"": 37, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""flats""]}]",2,3
big,This is a **big** problem with apartments.,"['major', 'large', 'significant', 'substantial', 'serious']",[],"['major', 'large', 'significant', 'substantial', 'serious']",[],0,"[1, 0, 3, 3, 1]",[],This is a big problem with apartments.,big,large,1372,prolex,big,large,10,13,"[{""target2"": ""problem"", ""target2_offset"": 14, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""apartments"", ""target2_offset"": 27, ""target2_end"": 37, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""flats""]}]",2,3
big,This is a **big** problem with apartments.,"['major', 'large', 'significant', 'substantial', 'serious']",[],"['major', 'large', 'significant', 'substantial', 'serious']",[],0,"[1, 0, 3, 3, 1]",[],This is a big problem with apartments.,big,significant,1373,prolex,big,significant,10,13,"[{""target2"": ""problem"", ""target2_offset"": 14, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""apartments"", ""target2_offset"": 27, ""target2_end"": 37, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""flats""]}]",2,3
big,This is a **big** problem with apartments.,"['major', 'large', 'significant', 'substantial', 'serious']",[],"['major', 'large', 'significant', 'substantial', 'serious']",[],0,"[1, 0, 3, 3, 1]",[],This is a big problem with apartments.,big,substantial,1374,prolex,big,substantial,10,13,"[{""target2"": ""problem"", ""target2_offset"": 14, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""apartments"", ""target2_offset"": 27, ""target2_end"": 37, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""flats""]}]",2,3
big,This is a **big** problem with apartments.,"['major', 'large', 'significant', 'substantial', 'serious']",[],"['major', 'large', 'significant', 'substantial', 'serious']",[],0,"[1, 0, 3, 3, 1]",[],This is a big problem with apartments.,big,serious,1375,prolex,big,serious,10,13,"[{""target2"": ""problem"", ""target2_offset"": 14, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 4, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""apartments"", ""target2_offset"": 27, ""target2_end"": 37, ""target2_pos"": ""NNS"", ""target2_rank"": 6, ""candidates"": [""flats""]}]",2,3
studies,"If i succeed in my **studies**, i will start my own business.","['education', 'schooling', 'coursework']","['learning', 'academics']","['education', 'schooling', 'coursework']",[],0,"[1, 4, 3]",[],"If i succeed in my studies, i will start my own business.",studies,education,1376,prolex,studies,education,19,26,"[{""target2"": ""succeed"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""VB"", ""target2_rank"": 2, ""candidates"": [""follow"", ""win""]}, {""target2"": ""start"", ""target2_offset"": 35, ""target2_end"": 40, ""target2_pos"": ""VB"", ""target2_rank"": 9, ""candidates"": [""begin"", ""initiate"", ""commence"", ""jump"", ""originate"", ""pop"", ""depart"", ""go"", ""get"", ""part"", ""bulge""]}, {""target2"": ""business"", ""target2_offset"": 48, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",3,17
studies,"If i succeed in my **studies**, i will start my own business.","['education', 'schooling', 'coursework']","['learning', 'academics']","['education', 'schooling', 'coursework']",[],0,"[1, 4, 3]",[],"If i succeed in my studies, i will start my own business.",studies,schooling,1377,prolex,studies,schooling,19,26,"[{""target2"": ""succeed"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""VB"", ""target2_rank"": 2, ""candidates"": [""follow"", ""win""]}, {""target2"": ""start"", ""target2_offset"": 35, ""target2_end"": 40, ""target2_pos"": ""VB"", ""target2_rank"": 9, ""candidates"": [""begin"", ""initiate"", ""commence"", ""jump"", ""originate"", ""pop"", ""depart"", ""go"", ""get"", ""part"", ""bulge""]}, {""target2"": ""business"", ""target2_offset"": 48, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",3,17
studies,"If i succeed in my **studies**, i will start my own business.","['education', 'schooling', 'coursework']","['learning', 'academics']","['education', 'schooling', 'coursework']",[],0,"[1, 4, 3]",[],"If i succeed in my studies, i will start my own business.",studies,coursework,1378,prolex,studies,coursework,19,26,"[{""target2"": ""succeed"", ""target2_offset"": 5, ""target2_end"": 12, ""target2_pos"": ""VB"", ""target2_rank"": 2, ""candidates"": [""follow"", ""win""]}, {""target2"": ""start"", ""target2_offset"": 35, ""target2_end"": 40, ""target2_pos"": ""VB"", ""target2_rank"": 9, ""candidates"": [""begin"", ""initiate"", ""commence"", ""jump"", ""originate"", ""pop"", ""depart"", ""go"", ""get"", ""part"", ""bulge""]}, {""target2"": ""business"", ""target2_offset"": 48, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 12, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}]",3,17
boards,Another example is the big **boards** in the middle of the roads.,"['signs', 'placards', 'billboards', 'displays']",['panels'],"['signs', 'placards', 'billboards', 'displays']",[],0,"[1, 5, 3, 2]",[],Another example is the big boards in the middle of the roads.,boards,signs,1379,prolex,boards,signs,27,33,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""middle"", ""target2_offset"": 41, ""target2_end"": 47, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""center"", ""heart"", ""eye"", ""centre""]}, {""target2"": ""roads"", ""target2_offset"": 55, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""routes""]}]",3,12
boards,Another example is the big **boards** in the middle of the roads.,"['signs', 'placards', 'billboards', 'displays']",['panels'],"['signs', 'placards', 'billboards', 'displays']",[],0,"[1, 5, 3, 2]",[],Another example is the big boards in the middle of the roads.,boards,placards,1380,prolex,boards,placards,27,33,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""middle"", ""target2_offset"": 41, ""target2_end"": 47, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""center"", ""heart"", ""eye"", ""centre""]}, {""target2"": ""roads"", ""target2_offset"": 55, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""routes""]}]",3,12
boards,Another example is the big **boards** in the middle of the roads.,"['signs', 'placards', 'billboards', 'displays']",['panels'],"['signs', 'placards', 'billboards', 'displays']",[],0,"[1, 5, 3, 2]",[],Another example is the big boards in the middle of the roads.,boards,billboards,1381,prolex,boards,billboards,27,33,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""middle"", ""target2_offset"": 41, ""target2_end"": 47, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""center"", ""heart"", ""eye"", ""centre""]}, {""target2"": ""roads"", ""target2_offset"": 55, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""routes""]}]",3,12
boards,Another example is the big **boards** in the middle of the roads.,"['signs', 'placards', 'billboards', 'displays']",['panels'],"['signs', 'placards', 'billboards', 'displays']",[],0,"[1, 5, 3, 2]",[],Another example is the big boards in the middle of the roads.,boards,displays,1382,prolex,boards,displays,27,33,"[{""target2"": ""example"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""middle"", ""target2_offset"": 41, ""target2_end"": 47, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""center"", ""heart"", ""eye"", ""centre""]}, {""target2"": ""roads"", ""target2_offset"": 55, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""routes""]}]",3,12
monitors,"However, their boss decided to take a risk to make some LCD **monitors** five years ago.","['screens', 'displays', 'panels']","['televisions', 'terminals']",['panels'],"['screens', 'displays']",3,[3],"[1, 2]","However, their boss decided to take a risk to make some LCD monitors five years ago.",monitors,screens,1383,prolex,monitors,screens,60,68,"[{""target2"": ""However"", ""target2_offset"": 0, ""target2_end"": 7, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Still"", ""Nevertheless"", ""Nonetheless"", ""Yet""]}, {""target2"": ""boss"", ""target2_offset"": 15, ""target2_end"": 19, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""knob"", ""chief"", ""bos""]}, {""target2"": ""decided"", ""target2_offset"": 20, ""target2_end"": 27, ""target2_pos"": ""VBD"", ""target2_rank"": 4, ""candidates"": [""settled"", ""determined"", ""resolved""]}, {""target2"": ""take"", ""target2_offset"": 31, ""target2_end"": 35, ""target2_pos"": ""VB"", ""target2_rank"": 6, ""candidates"": [""require"", ""bring"", ""need"", ""remove"", ""choose"", ""select"", ""have"", ""lead"", ""consider"", ""carry"", ""accept"", ""demand"", ""deal"", ""study"", ""assume"", ""involve"", ""guide"", ""aim"", ""shoot"", ""fill"", ""read"", ""direct"", ""acquire"", ""get"", ""claim"", ""learn"", ""consume"", ""film"", ""adopt""]}, {""target2"": ""risk"", ""target2_offset"": 38, ""target2_end"": 42, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""danger"", ""hazard"", ""jeopardy"", ""peril""]}]",5,43
monitors,"However, their boss decided to take a risk to make some LCD **monitors** five years ago.","['screens', 'displays', 'panels']","['televisions', 'terminals']",['panels'],"['screens', 'displays']",3,[3],"[1, 2]","However, their boss decided to take a risk to make some LCD monitors five years ago.",monitors,displays,1384,prolex,monitors,displays,60,68,"[{""target2"": ""However"", ""target2_offset"": 0, ""target2_end"": 7, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Still"", ""Nevertheless"", ""Nonetheless"", ""Yet""]}, {""target2"": ""boss"", ""target2_offset"": 15, ""target2_end"": 19, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""knob"", ""chief"", ""bos""]}, {""target2"": ""decided"", ""target2_offset"": 20, ""target2_end"": 27, ""target2_pos"": ""VBD"", ""target2_rank"": 4, ""candidates"": [""settled"", ""determined"", ""resolved""]}, {""target2"": ""take"", ""target2_offset"": 31, ""target2_end"": 35, ""target2_pos"": ""VB"", ""target2_rank"": 6, ""candidates"": [""require"", ""bring"", ""need"", ""remove"", ""choose"", ""select"", ""have"", ""lead"", ""consider"", ""carry"", ""accept"", ""demand"", ""deal"", ""study"", ""assume"", ""involve"", ""guide"", ""aim"", ""shoot"", ""fill"", ""read"", ""direct"", ""acquire"", ""get"", ""claim"", ""learn"", ""consume"", ""film"", ""adopt""]}, {""target2"": ""risk"", ""target2_offset"": 38, ""target2_end"": 42, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""danger"", ""hazard"", ""jeopardy"", ""peril""]}]",5,43
