row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
767,prolex,"The different materials: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.","The dissimilar topics: Arts, Science, Mathematics, Literature, Politics, World, Economy, Languages, Cook, Technology,History.",materials,topics,14,23,different,dissimilar,4,13,-5.90625,-8.125,-14.03125,-7.28125,-13.9375,-21.21875,7.1875,-10.0625,-14.0,-24.0625,10.03125,4.015625,4.090857872596154,104.40625,106.3623046875,26,26,0.07523287259615419,-4.015625,-4.090857872596154,0.07523287259615419,[4753],[1027],[12989],[43110],[12989],[43110],"[""Ġmaterials""]","[""Ġdifferent""]","[""Ġtopics""]","[""Ġdissimilar""]","[""Ġtopics""]","[""Ġdissimilar""]"
768,prolex,"As a consequence, they do enjoy life by using their mental powers in order to succeed in different fields, or by writing and thinking about life in general.","As a consequence, they do enjoy life by employing their cognitive powers in order to succeed in different fields, or by writing and thinking about life in general.",mental,cognitive,52,58,using,employing,40,45,-7.75,-5.0625,-12.8125,-8.875,-8.0,-16.875,4.0625,-7.3125,-8.0625,-15.375,2.5625,3.626961263020833,3.700004069010417,108.808837890625,111.0001220703125,30,30,0.07304280598958357,-3.626961263020833,-3.700004069010417,0.07304280598958357,[6255],[970],[9699],[19693],[9699],[19693],"[""Ġmental""]","[""Ġusing""]","[""Ġcognitive""]","[""Ġemploying""]","[""Ġcognitive""]","[""Ġemploying""]"
769,prolex,"As a consequence, they do enjoy life by using their mental powers in order to succeed in different fields, or by writing and thinking about life in general.","As a consequence, they do enjoy life by employing their intellectual powers in order to succeed in different fields, or by writing and thinking about life in general.",mental,intellectual,52,58,using,employing,40,45,-7.75,-5.0625,-12.8125,-7.34375,-8.0,-15.34375,2.53125,-6.3125,-8.0625,-14.375,1.5625,3.626961263020833,3.6443277994791665,108.808837890625,109.329833984375,30,30,0.017366536458333304,-3.626961263020833,-3.6443277994791665,0.017366536458333304,[6255],[970],[12720],[19693],[12720],[19693],"[""Ġmental""]","[""Ġusing""]","[""Ġintellectual""]","[""Ġemploying""]","[""Ġintellectual""]","[""Ġemploying""]"
770,prolex,"For example think, I am working on a project  which is related to derivative controls.","For instance think, I am working on a task  which is related to derivative controls.",project,task,37,44,example,instance,4,11,-2.1875,-3.640625,-5.828125,-5.4375,-3.671875,-9.109375,3.28125,-5.5,-3.328125,-8.828125,3.0,4.322897518382353,4.595186121323529,73.4892578125,78.1181640625,17,17,0.27228860294117574,-4.322897518382353,-4.595186121323529,0.27228860294117574,[2199],[1650],[4836],[4227],[4836],[4227],"[""Ġproject""]","[""Ġexample""]","[""Ġtask""]","[""Ġinstance""]","[""Ġtask""]","[""Ġinstance""]"
771,prolex,"If i succeed in my studies, i will start my own business.","If i succeed in my education, i will begin my own business.",studies,education,19,26,start,begin,35,40,-5.625,-4.4375,-10.0625,-7.59375,-6.6875,-14.28125,4.21875,-7.625,-6.375,-14.0,3.9375,2.9510216346153846,3.389423076923077,38.36328125,44.0625,13,13,0.4384014423076925,-2.9510216346153846,-3.389423076923077,0.4384014423076925,[2175],[1265],[4730],[3135],[4730],[3135],"[""Ġstudies""]","[""Ġstart""]","[""Ġeducation""]","[""Ġbegin""]","[""Ġeducation""]","[""Ġbegin""]"
772,prolex,"If i succeed in my studies, i will start my own business.","If i succeed in my schooling, i will begin my own business.",studies,schooling,19,26,start,begin,35,40,-5.625,-4.4375,-10.0625,-9.9375,-6.6875,-16.625,6.5625,-9.875,-6.3125,-16.1875,6.125,2.9510216346153846,3.5775240384615383,38.36328125,46.5078125,13,13,0.6265024038461537,-2.9510216346153846,-3.5775240384615383,0.6265024038461537,[2175],[1265],[46772],[3135],[46772],[3135],"[""Ġstudies""]","[""Ġstart""]","[""Ġschooling""]","[""Ġbegin""]","[""Ġschooling""]","[""Ġbegin""]"
774,prolex,Another example is the big boards in the middle of the roads.,Another instance is the big signs in the middle of the roads.,boards,signs,27,33,example,instance,8,15,-10.0,-5.9375,-15.9375,-10.0625,-7.59375,-17.65625,1.71875,-10.5,-7.5625,-18.0625,2.125,3.2028401692708335,3.409149169921875,38.43408203125,40.9097900390625,12,12,0.20630900065104152,-3.2028401692708335,-3.409149169921875,0.20630900065104152,[16431],[1650],[7871],[4227],[7871],[4227],"[""Ġboards""]","[""Ġexample""]","[""Ġsigns""]","[""Ġinstance""]","[""Ġsigns""]","[""Ġinstance""]"
777,prolex,Another example is the big boards in the middle of the roads.,Another instance is the big displays in the middle of the roads.,boards,displays,27,33,example,instance,8,15,-10.0,-5.9375,-15.9375,-10.6875,-7.59375,-18.28125,2.34375,-10.6875,-7.5625,-18.25,2.3125,3.2028401692708335,3.5762125651041665,38.43408203125,42.91455078125,12,12,0.37337239583333304,-3.2028401692708335,-3.5762125651041665,0.37337239583333304,[16431],[1650],[12646],[4227],[12646],[4227],"[""Ġboards""]","[""Ġexample""]","[""Ġdisplays""]","[""Ġinstance""]","[""Ġdisplays""]","[""Ġinstance""]"
780,prolex,"Initially, they are really living a peaceful life.","Initially, they are truly living a calm life.",peaceful,calm,36,44,really,truly,20,26,-5.1875,-5.6875,-10.875,-7.125,-8.3125,-15.4375,4.5625,-8.625,-8.3125,-16.9375,6.0625,3.61796875,4.184765625,36.1796875,41.84765625,10,10,0.5667968749999996,-3.61796875,-4.184765625,0.5667968749999996,[19951],[1663],[11874],[7777],[11874],[7777],"[""Ġpeaceful""]","[""Ġreally""]","[""Ġcalm""]","[""Ġtruly""]","[""Ġcalm""]","[""Ġtruly""]"
781,prolex,"Initially, they are really living a peaceful life.","Initially, they are truly living a quiet life.",peaceful,quiet,36,44,really,truly,20,26,-5.1875,-5.6875,-10.875,-5.125,-8.3125,-13.4375,2.5625,-6.0625,-8.3125,-14.375,3.5,3.61796875,3.9158203125,36.1796875,39.158203125,10,10,0.2978515625,-3.61796875,-3.9158203125,0.2978515625,[19951],[1663],[7107],[7777],[7107],[7777],"[""Ġpeaceful""]","[""Ġreally""]","[""Ġquiet""]","[""Ġtruly""]","[""Ġquiet""]","[""Ġtruly""]"
782,prolex,"I can understand young people, who think that their parents have to do all the work in the household.","I can understand youthful people, who think that their parents have to do all the work in the home.",household,home,91,100,young,youthful,17,22,-2.265625,-9.6875,-11.953125,-2.765625,-14.375,-17.140625,5.1875,-2.6875,-14.375,-17.0625,5.109375,2.796435546875,3.205908203125,55.9287109375,64.1181640625,20,20,0.40947265624999973,-2.796435546875,-3.205908203125,0.40947265624999973,[11692],[2872],[1728],[44098],[1728],[44098],"[""Ġhousehold""]","[""Ġyoung""]","[""Ġhome""]","[""Ġyouthful""]","[""Ġhome""]","[""Ġyouthful""]"
783,prolex,"With the use of oil, the price of it will go much higher in twenty years' time, as we can see from the year 2003 to this year.","With the use of fuel, the cost of it will go much higher in twenty years' time, as we can see from the year 2003 to this year.",oil,fuel,16,19,price,cost,25,30,-7.8125,-5.78125,-13.59375,-8.875,-5.71875,-14.59375,1.0,-8.8125,-4.0,-12.8125,-0.78125,3.075533959173387,3.2641089654737905,95.341552734375,101.1873779296875,31,31,0.18857500630040347,-3.075533959173387,-3.2641089654737905,0.18857500630040347,[4166],[4376],[7236],[2105],[7236],[2105],"[""Ġoil""]","[""Ġprice""]","[""Ġfuel""]","[""Ġcost""]","[""Ġfuel""]","[""Ġcost""]"
784,prolex,"With the use of oil, the price of it will go much higher in twenty years' time, as we can see from the year 2003 to this year.","With the use of gasoline, the cost of it will go much higher in twenty years' time, as we can see from the year 2003 to this year.",oil,gasoline,16,19,price,cost,25,30,-7.8125,-5.78125,-13.59375,-10.375,-5.71875,-16.09375,2.5,-10.375,-4.15625,-14.53125,0.9375,3.075533959173387,3.268306609122984,95.341552734375,101.3175048828125,31,31,0.19277264994959697,-3.075533959173387,-3.268306609122984,0.19277264994959697,[4166],[4376],[29312],[2105],[29312],[2105],"[""Ġoil""]","[""Ġprice""]","[""Ġgasoline""]","[""Ġcost""]","[""Ġgasoline""]","[""Ġcost""]"
785,prolex,They make people have wildly different views.,They make people have vastly dissimilar views.,wildly,vastly,22,28,different,dissimilar,29,38,-10.875,-0.94921875,-11.82421875,-12.4375,-8.4375,-20.875,9.05078125,-12.4375,-8.5,-20.9375,9.11328125,4.872209821428571,6.178571428571429,34.10546875,43.25,7,7,1.3063616071428577,-4.872209821428571,-6.178571428571429,1.3063616071428577,[32251],[1027],[37078],[43110],[37078],[43110],"[""Ġwildly""]","[""Ġdifferent""]","[""Ġvastly""]","[""Ġdissimilar""]","[""Ġvastly""]","[""Ġdissimilar""]"
786,prolex,They make people have wildly different views.,They make people have extremely dissimilar views.,wildly,extremely,22,28,different,dissimilar,29,38,-10.875,-0.94921875,-11.82421875,-8.625,-8.4375,-17.0625,5.23828125,-8.625,-11.75,-20.375,8.55078125,4.872209821428571,6.111607142857143,34.10546875,42.78125,7,7,1.239397321428572,-4.872209821428571,-6.111607142857143,1.239397321428572,[32251],[1027],[6685],[43110],[6685],[43110],"[""Ġwildly""]","[""Ġdifferent""]","[""Ġextremely""]","[""Ġdissimilar""]","[""Ġextremely""]","[""Ġdissimilar""]"
787,prolex,They make people have wildly different views.,They make people have radically dissimilar views.,wildly,radically,22,28,different,dissimilar,29,38,-10.875,-0.94921875,-11.82421875,-12.3125,-8.4375,-20.75,8.92578125,-12.3125,-9.1875,-21.5,9.67578125,4.872209821428571,6.160714285714286,34.10546875,43.125,7,7,1.2885044642857144,-4.872209821428571,-6.160714285714286,1.2885044642857144,[32251],[1027],[39278],[43110],[39278],[43110],"[""Ġwildly""]","[""Ġdifferent""]","[""Ġradically""]","[""Ġdissimilar""]","[""Ġradically""]","[""Ġdissimilar""]"
788,prolex,They make people have wildly different views.,They make people have dramatically dissimilar views.,wildly,dramatically,22,28,different,dissimilar,29,38,-10.875,-0.94921875,-11.82421875,-12.0,-8.4375,-20.4375,8.61328125,-12.0,-10.6875,-22.6875,10.86328125,4.872209821428571,6.466517857142857,34.10546875,45.265625,7,7,1.5943080357142856,-4.872209821428571,-6.466517857142857,1.5943080357142856,[32251],[1027],[16821],[43110],[16821],[43110],"[""Ġwildly""]","[""Ġdifferent""]","[""Ġdramatically""]","[""Ġdissimilar""]","[""Ġdramatically""]","[""Ġdissimilar""]"
789,prolex,They make people have wildly different views.,They make people have significantly dissimilar views.,wildly,significantly,22,28,different,dissimilar,29,38,-10.875,-0.94921875,-11.82421875,-9.8125,-8.4375,-18.25,6.42578125,-9.8125,-12.0,-21.8125,9.98828125,4.872209821428571,6.378348214285714,34.10546875,44.6484375,7,7,1.5061383928571432,-4.872209821428571,-6.378348214285714,1.5061383928571432,[32251],[1027],[3012],[43110],[3012],[43110],"[""Ġwildly""]","[""Ġdifferent""]","[""Ġsignificantly""]","[""Ġdissimilar""]","[""Ġsignificantly""]","[""Ġdissimilar""]"
790,prolex,"Most ads are much better than real once because the ad's and the real product are not the same because for example, the hamburger is not looking the same as thead's.","Most ads are much better than actual once because the ad's and the real product are not the same because for example, the hamburger is not appearing the same as thead's.",looking,appearing,137,144,real,actual,30,34,-8.4375,-5.625,-14.0625,-9.3125,-7.125,-16.4375,2.375,-8.875,-7.125,-16.0,1.9375,3.733226879222973,3.937618771114865,138.12939453125,145.69189453125,37,37,0.2043918918918921,-3.733226879222973,-3.937618771114865,0.2043918918918921,[2819],[1524],[15602],[4588],[15602],[4588],"[""Ġlooking""]","[""Ġreal""]","[""Ġappearing""]","[""Ġactual""]","[""Ġappearing""]","[""Ġactual""]"
791,prolex,"Most ads are much better than real once because the ad's and the real product are not the same because for example, the hamburger is not looking the same as thead's.","Most ads are much better than actual once because the ad's and the real product are not the same because for example, the hamburger is not seeming the same as thead's.",looking,seeming,137,144,real,actual,30,34,-8.4375,-5.625,-14.0625,-13.8125,-7.125,-20.9375,6.875,-13.5625,-7.125,-20.6875,6.625,3.733226879222973,4.004922402871622,138.12939453125,148.18212890625,37,37,0.27169552364864913,-3.733226879222973,-4.004922402871622,0.27169552364864913,[2819],[1524],[41203],[4588],[41203],[4588],"[""Ġlooking""]","[""Ġreal""]","[""Ġseeming""]","[""Ġactual""]","[""Ġseeming""]","[""Ġactual""]"
792,prolex,specialization in a course helps the student to become a master's in his desired field . student,specialization in a course assists the student to become a master's in his preferred field . student,desired,preferred,73,80,helps,assists,27,32,-5.71875,-8.3125,-14.03125,-6.09375,-12.1875,-18.28125,4.25,-6.4375,-12.1875,-18.625,4.59375,4.135199652777778,4.530381944444445,74.43359375,81.546875,18,18,0.39518229166666696,-4.135199652777778,-4.530381944444445,0.39518229166666696,[6799],[7729],[9013],[27593],[9013],[27593],"[""Ġdesired""]","[""Ġhelps""]","[""Ġpreferred""]","[""Ġassists""]","[""Ġpreferred""]","[""Ġassists""]"
793,prolex,specialization in a course helps the student to become a master's in his desired field . student,specialization in a course assists the student to become a master's in his chosen field . student,desired,chosen,73,80,helps,assists,27,32,-5.71875,-8.3125,-14.03125,-2.765625,-12.1875,-14.953125,0.921875,-2.625,-12.1875,-14.8125,0.78125,4.135199652777778,4.295030381944445,74.43359375,77.310546875,18,18,0.15983072916666696,-4.135199652777778,-4.295030381944445,0.15983072916666696,[6799],[7729],[6777],[27593],[6777],[27593],"[""Ġdesired""]","[""Ġhelps""]","[""Ġchosen""]","[""Ġassists""]","[""Ġchosen""]","[""Ġassists""]"
794,prolex,specialization in a course helps the student to become a master's in his desired field . student,specialization in a course assists the student to become a master's in his intended field . student,desired,intended,73,80,helps,assists,27,32,-5.71875,-8.3125,-14.03125,-8.125,-12.1875,-20.3125,6.28125,-7.625,-12.1875,-19.8125,5.78125,4.135199652777778,4.581380208333333,74.43359375,82.46484375,18,18,0.44618055555555536,-4.135199652777778,-4.581380208333333,0.44618055555555536,[6799],[7729],[6034],[27593],[6034],[27593],"[""Ġdesired""]","[""Ġhelps""]","[""Ġintended""]","[""Ġassists""]","[""Ġintended""]","[""Ġassists""]"
795,prolex,"Since I was born in a community where the relationship between the communities was strong, I could participate in many activities.","Since I was raised in a community where the relationship between the communities was strong, I could participate in many actions.",born,raised,12,16,activities,actions,119,129,-3.328125,-1.0625,-4.390625,-4.96875,-6.0,-10.96875,6.578125,-4.96875,-6.6875,-11.65625,7.265625,3.0025745738636362,3.247336647727273,66.056640625,71.44140625,22,22,0.2447620738636367,-3.0025745738636362,-3.247336647727273,0.2447620738636367,[5686],[4712],[5439],[5231],[5439],[5231],"[""Ġborn""]","[""Ġactivities""]","[""Ġraised""]","[""Ġactions""]","[""Ġraised""]","[""Ġactions""]"
796,prolex,In my opinion people should always try new things and take risks to improve themselves.,In my view people should always try new things and take risks to better themselves.,improve,better,68,75,opinion,view,6,13,-2.984375,-1.65625,-4.640625,-4.09375,-3.765625,-7.859375,3.21875,-4.34375,-3.71875,-8.0625,3.421875,2.962109375,3.2171875,44.431640625,48.2578125,15,15,0.25507812500000027,-2.962109375,-3.2171875,0.25507812500000027,[3157],[4743],[1805],[1859],[1805],[1859],"[""Ġimprove""]","[""Ġopinion""]","[""Ġbetter""]","[""Ġview""]","[""Ġbetter""]","[""Ġview""]"
797,prolex,To get rid of cars the government has to make sure that almost every point in the country has to be connected by bus or any other kind of public transport.,To get rid of automobiles the government has to make sure that almost every point in the country has to be connected by bus or any other kind of mass transport.,public,mass,138,144,cars,automobiles,14,18,-1.21875,-10.25,-11.46875,-3.96875,-12.8125,-16.78125,5.3125,-3.71875,-12.8125,-16.53125,5.0625,2.8170943721648185,3.095250283518145,87.32992553710938,95.9527587890625,31,31,0.2781559113533265,-2.8170943721648185,-3.095250283518145,0.2781559113533265,[1345],[8458],[2280],[45056],[2280],[45056],"[""Ġpublic""]","[""Ġcars""]","[""Ġmass""]","[""Ġautomobiles""]","[""Ġmass""]","[""Ġautomobiles""]"
