row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
1608,prolex,I acknowledge this opinion.,I acknowledge this standpoint.,I acknowledge this ,.,opinion,standpoint,-7.5,-11.875,7.5,11.875,4.375,[4743],[32764],"[""Ġopinion""]","[""Ġstandpoint""]",1,1,5.75,6.6875,23.0,26.75,4,4,0.9375,-5.75,-6.6875,0.9375
1609,prolex,When you travel in a group it is very easy to get to know other people because usually you sit on the same bus or you sleep in the same hotel like the others,When you travel in a group it is very easy to get to know other individuals because usually you sit on the same bus or you sleep in the same hotel like the others,When you travel in a group it is very easy to get to know other , because usually you sit on the same bus or you sleep in the same hotel like the others,people,individuals,-0.765625,-5.90625,0.765625,5.90625,5.140625,[952],[4292],"[""Ġpeople""]","[""Ġindividuals""]",1,1,2.40625,2.609375,79.5,86.0,33,33,0.203125,-2.40625,-2.609375,0.203125
1610,prolex,When you travel in a group it is very easy to get to know other people because usually you sit on the same bus or you sleep in the same hotel like the others,When you travel in a group it is very easy to get to know other folks because usually you sit on the same bus or you sleep in the same hotel like the others,When you travel in a group it is very easy to get to know other , because usually you sit on the same bus or you sleep in the same hotel like the others,people,folks,-0.765625,-6.09375,0.765625,6.09375,5.328125,[952],[12633],"[""Ġpeople""]","[""Ġfolks""]",1,1,2.40625,2.65625,79.5,87.5,33,33,0.25,-2.40625,-2.65625,0.25
1611,prolex,"Therefore, I believe that people often need to understand ideas and concepts in a business situation.","Therefore, I believe that people often need to understand ideas and concepts in a business context.","Therefore, I believe that people often need to understand ideas and concepts in a business ",.,situation,context,-4.96875,-0.71875,4.96875,0.71875,-4.25,[4112],[3634],"[""Ġsituation""]","[""Ġcontext""]",1,1,3.46875,3.234375,59.0,55.0,17,17,-0.234375,-3.46875,-3.234375,-0.234375
1612,prolex,"Therefore, I believe that people often need to understand ideas and concepts in a business situation.","Therefore, I believe that people often need to understand ideas and concepts in a business scenario.","Therefore, I believe that people often need to understand ideas and concepts in a business ",.,situation,scenario,-4.96875,-6.09375,4.96875,6.09375,1.125,[4112],[10076],"[""Ġsituation""]","[""Ġscenario""]",1,1,3.46875,3.546875,59.0,60.25,17,17,0.078125,-3.46875,-3.546875,0.078125
1613,prolex,"Therefore, I believe that people often need to understand ideas and concepts in a business situation.","Therefore, I believe that people often need to understand ideas and concepts in a business environment.","Therefore, I believe that people often need to understand ideas and concepts in a business ",.,situation,environment,-4.96875,-1.71875,4.96875,1.71875,-3.25,[4112],[3126],"[""Ġsituation""]","[""Ġenvironment""]",1,1,3.46875,3.296875,59.0,56.0,17,17,-0.171875,-3.46875,-3.296875,-0.171875
1614,prolex,"Therefore, I believe that people often need to understand ideas and concepts in a business situation.","Therefore, I believe that people often need to understand ideas and concepts in a business setting.","Therefore, I believe that people often need to understand ideas and concepts in a business ",.,situation,setting,-4.96875,-2.46875,4.96875,2.46875,-2.5,[4112],[4758],"[""Ġsituation""]","[""Ġsetting""]",1,1,3.46875,3.34375,59.0,56.75,17,17,-0.125,-3.46875,-3.34375,-0.125
1615,prolex,"Therefore, I believe that people often need to understand ideas and concepts in a business situation.","Therefore, I believe that people often need to understand ideas and concepts in a business circumstance.","Therefore, I believe that people often need to understand ideas and concepts in a business ",.,situation,circumstance,-4.96875,-9.75,4.96875,9.75,4.78125,[4112],[26741],"[""Ġsituation""]","[""Ġcircumstance""]",1,1,3.46875,3.75,59.0,63.75,17,17,0.28125,-3.46875,-3.75,0.28125
1617,prolex,"then technological developments , the internet and online work are growing environmental issues","then technological innovations , the internet and online work are growing environmental issues",then technological ," , the internet and online work are growing environmental issues",developments,innovations,-3.4375,-4.25,3.4375,4.25,0.8125,[16936],[32771],"[""Ġdevelopments""]","[""Ġinnovations""]",1,1,5.78125,5.84375,69.5,70.0,12,12,0.0625,-5.78125,-5.84375,0.0625
1618,prolex,"then technological developments , the internet and online work are growing environmental issues","then technological progress , the internet and online work are growing environmental issues",then technological ," , the internet and online work are growing environmental issues",developments,progress,-3.4375,-2.5,3.4375,2.5,-0.9375,[16936],[4780],"[""Ġdevelopments""]","[""Ġprogress""]",1,1,5.78125,5.71875,69.5,68.5,12,12,-0.0625,-5.78125,-5.71875,-0.0625
1620,prolex,"then technological developments , the internet and online work are growing environmental issues","then technological improvements , the internet and online work are growing environmental issues",then technological ," , the internet and online work are growing environmental issues",developments,improvements,-3.4375,-4.5,3.4375,4.5,1.0625,[16936],[11701],"[""Ġdevelopments""]","[""Ġimprovements""]",1,1,5.78125,6.03125,69.5,72.5,12,12,0.25,-5.78125,-6.03125,0.25
1623,prolex,I agree with the statement that it is the best way to travel in a group led by a tour guide.,I agree with the statement that it is the best way to travel in a team led by a tour guide.,I agree with the statement that it is the best way to travel in a , led by a tour guide.,group,team,-2.28125,-5.65625,2.28125,5.65625,3.375,[1387],[2285],"[""Ġgroup""]","[""Ġteam""]",1,1,2.71875,3.03125,57.25,63.75,21,21,0.3125,-2.71875,-3.03125,0.3125
1624,prolex,I agree with the statement that it is the best way to travel in a group led by a tour guide.,I agree with the statement that it is the best way to travel in a party led by a tour guide.,I agree with the statement that it is the best way to travel in a , led by a tour guide.,group,party,-2.28125,-6.09375,2.28125,6.09375,3.8125,[1387],[3128],"[""Ġgroup""]","[""Ġparty""]",1,1,2.71875,3.140625,57.25,66.0,21,21,0.421875,-2.71875,-3.140625,0.421875
1625,prolex,"I think this is also very closely related to engaging in entertaining activities; you might have observed your self when you are sick, which is a case that no body would like to go out to have fun.","I think this is also very closely related to engaging in enjoyable activities; you might have observed your self when you are sick, which is a case that no body would like to go out to have fun.",I think this is also very closely related to engaging in ," activities; you might have observed your self when you are sick, which is a case that no body would like to go out to have fun.",entertaining,enjoyable,-9.8125,-9.3125,9.8125,9.3125,-0.5,[25945],[30357],"[""Ġentertaining""]","[""Ġenjoyable""]",1,1,3.578125,3.578125,143.0,143.0,40,40,0.0,-3.578125,-3.578125,0.0
1626,prolex,"I think this is also very closely related to engaging in entertaining activities; you might have observed your self when you are sick, which is a case that no body would like to go out to have fun.","I think this is also very closely related to engaging in amusing activities; you might have observed your self when you are sick, which is a case that no body would like to go out to have fun.",I think this is also very closely related to engaging in ," activities; you might have observed your self when you are sick, which is a case that no body would like to go out to have fun.",entertaining,amusing,-9.8125,-11.8125,9.8125,11.8125,2.0,[25945],[38420],"[""Ġentertaining""]","[""Ġamusing""]",1,1,3.578125,3.65625,143.0,146.0,40,40,0.078125,-3.578125,-3.65625,0.078125
1629,prolex,"I understand that the students are very busy because of classes, assignments and communication with friends and loved  ones.","I understand that the students are very busy because of classes, assignments and correspondence with friends and loved  ones.","I understand that the students are very busy because of classes, assignments and ", with friends and loved  ones.,communication,correspondence,-9.9375,-12.6875,9.9375,12.6875,2.75,[5511],[17668],"[""Ġcommunication""]","[""Ġcorrespondence""]",1,1,3.71875,3.921875,78.0,82.5,21,21,0.203125,-3.71875,-3.921875,0.203125
1630,prolex,"I understand that the students are very busy because of classes, assignments and communication with friends and loved  ones.","I understand that the students are very busy because of classes, assignments and conversation with friends and loved  ones.","I understand that the students are very busy because of classes, assignments and ", with friends and loved  ones.,communication,conversation,-9.9375,-12.6875,9.9375,12.6875,2.75,[5511],[7827],"[""Ġcommunication""]","[""Ġconversation""]",1,1,3.71875,3.8125,78.0,80.0,21,21,0.09375,-3.71875,-3.8125,0.09375
1633,prolex,"For instance, we are in a math class and a teacher teaches us a formula and he provides it for us.","For instance, we are in a math class and a instructor teaches us a formula and he provides it for us.","For instance, we are in a math class and a ", teaches us a formula and he provides it for us.,teacher,instructor,-2.84375,-10.375,2.84375,10.375,7.53125,[9732],[30498],"[""Ġteacher""]","[""Ġinstructor""]",1,1,3.265625,3.5,72.0,77.0,22,22,0.234375,-3.265625,-3.5,0.234375
1635,prolex,"Second, the trend of living a little distance from the workplace increases demand for cars.","Second, the trend of living a little distance from the office increases demand for cars.","Second, the trend of living a little distance from the ", increases demand for cars.,workplace,office,-3.390625,-3.015625,3.390625,3.015625,-0.375,[21853],[3906],"[""Ġworkplace""]","[""Ġoffice""]",1,1,3.75,3.734375,60.0,59.75,16,16,-0.015625,-3.75,-3.734375,-0.015625
1636,prolex,If scientists do something different like if they / can modify the form of carbohydrates like gelatinized and nongelatinized carbohydrate then incorporated into fish feed then fish may be utilized more than previously.,If scientists do something different like if they / can modify the form of carbohydrates like gelatinized and nongelatinized carbohydrate then incorporated into fish feed then fish may be used more than previously.,If scientists do something different like if they / can modify the form of carbohydrates like gelatinized and nongelatinized carbohydrate then incorporated into fish feed then fish may be , more than previously.,utilized,used,-8.1875,-5.5,8.1875,5.5,-2.6875,[12845],[908],"[""Ġutilized""]","[""Ġused""]",1,1,4.75,4.6875,180.0,178.0,38,38,-0.0625,-4.75,-4.6875,-0.0625
1637,prolex,"When somebody tries to learn a fact he can do a lot of things in the wrong way: for instance he can forget it after a few years, or he can also alter some essential parts of it.","When somebody tries to learn a fact he can do a lot of things in the wrong way: for instance he can forget it after a few years, or he can also change some essential parts of it.","When somebody tries to learn a fact he can do a lot of things in the wrong way: for instance he can forget it after a few years, or he can also ", some essential parts of it.,alter,change,-7.8125,-5.0,7.8125,5.0,-2.8125,[6990],[1818],"[""Ġalter""]","[""Ġchange""]",1,1,3.046875,3.0,122.0,120.0,40,40,-0.046875,-3.046875,-3.0,-0.046875
1638,prolex,"When somebody tries to learn a fact he can do a lot of things in the wrong way: for instance he can forget it after a few years, or he can also alter some essential parts of it.","When somebody tries to learn a fact he can do a lot of things in the wrong way: for instance he can forget it after a few years, or he can also modify some essential parts of it.","When somebody tries to learn a fact he can do a lot of things in the wrong way: for instance he can forget it after a few years, or he can also ", some essential parts of it.,alter,modify,-7.8125,-8.375,7.8125,8.375,0.5625,[6990],[10007],"[""Ġalter""]","[""Ġmodify""]",1,1,3.046875,3.09375,122.0,123.5,40,40,0.046875,-3.046875,-3.09375,0.046875
